"artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.401,0.39,6,-12.057,0,0.0347,0.938,0.883,0.0866,0.0998,123.895,"7phJBl7QDxEurVpW1Nlqf9","https://api.spotify.com/v1/audio-analysis/7phJBl7QDxEurVpW1Nlqf9",3,1,173040,FALSE,"https://api.spotify.com/v1/tracks/7phJBl7QDxEurVpW1Nlqf9",FALSE,"Poetic Finale - Edit",NA,3,"track","spotify:track:7phJBl7QDxEurVpW1Nlqf9","https://open.spotify.com/track/7phJBl7QDxEurVpW1Nlqf9","AMY (Original Motion Picture Soundtrack)","F#","minor","F# minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.578,0.333,11,-10.182,0,0.0971,0.871,0.0017,0.932,0.496,130.486,"40GTKaedGtzka8dlV4NuqI","https://api.spotify.com/v1/audio-analysis/40GTKaedGtzka8dlV4NuqI",4,1,285453,FALSE,"https://api.spotify.com/v1/tracks/40GTKaedGtzka8dlV4NuqI",FALSE,"What Is It About Men - Live At North Sea Jazz Festival",NA,4,"track","spotify:track:40GTKaedGtzka8dlV4NuqI","https://open.spotify.com/track/40GTKaedGtzka8dlV4NuqI","AMY (Original Motion Picture Soundtrack)","B","minor","B minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.15,0.331,7,-15.546,1,0.0393,0.91,0.927,0.109,0.0349,79.772,"39zRJRLDREljQNU6LCgMFi","https://api.spotify.com/v1/audio-analysis/39zRJRLDREljQNU6LCgMFi",3,1,74320,FALSE,"https://api.spotify.com/v1/tracks/39zRJRLDREljQNU6LCgMFi",FALSE,"Walk - Edit",NA,5,"track","spotify:track:39zRJRLDREljQNU6LCgMFi","https://open.spotify.com/track/39zRJRLDREljQNU6LCgMFi","AMY (Original Motion Picture Soundtrack)","G","major","G major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.488,0.431,5,-11.396,1,0.0387,0.463,0.000855,0.0901,0.223,156.201,"6OaexwzJ7LXIykBzRqpOmD","https://api.spotify.com/v1/audio-analysis/6OaexwzJ7LXIykBzRqpOmD",3,1,195306,FALSE,"https://api.spotify.com/v1/tracks/6OaexwzJ7LXIykBzRqpOmD",FALSE,"Some Unholy War - Down Tempo",NA,6,"track","spotify:track:6OaexwzJ7LXIykBzRqpOmD","https://open.spotify.com/track/6OaexwzJ7LXIykBzRqpOmD","AMY (Original Motion Picture Soundtrack)","F","major","F major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.207,0.129,0,-27.382,0,0.0462,0.987,0.911,0.0749,0.0394,74.887,"34Owb4rZbbKapQ4YFeuhVl","https://api.spotify.com/v1/audio-analysis/34Owb4rZbbKapQ4YFeuhVl",4,1,52146,FALSE,"https://api.spotify.com/v1/tracks/34Owb4rZbbKapQ4YFeuhVl",FALSE,"Holiday Texts - Edit",NA,7,"track","spotify:track:34Owb4rZbbKapQ4YFeuhVl","https://open.spotify.com/track/34Owb4rZbbKapQ4YFeuhVl","AMY (Original Motion Picture Soundtrack)","C","minor","C minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.7,0.604,3,-17.517,1,0.0831,0.903,0.892,0.112,0.179,154.954,"1g57PnPzUoyRtKADFDehCZ","https://api.spotify.com/v1/audio-analysis/1g57PnPzUoyRtKADFDehCZ",3,1,104893,FALSE,"https://api.spotify.com/v1/tracks/1g57PnPzUoyRtKADFDehCZ",FALSE,"Kidnapping Amy",NA,8,"track","spotify:track:1g57PnPzUoyRtKADFDehCZ","https://open.spotify.com/track/1g57PnPzUoyRtKADFDehCZ","AMY (Original Motion Picture Soundtrack)","D#","major","D# major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.525,0.159,4,-15.278,0,0.107,0.726,0,0.363,0.34,82.708,"6l15zKFH48Am5AeuCM38o6","https://api.spotify.com/v1/audio-analysis/6l15zKFH48Am5AeuCM38o6",4,1,82360,FALSE,"https://api.spotify.com/v1/tracks/6l15zKFH48Am5AeuCM38o6",FALSE,"Like Smoke",NA,9,"track","spotify:track:6l15zKFH48Am5AeuCM38o6","https://open.spotify.com/track/6l15zKFH48Am5AeuCM38o6","AMY (Original Motion Picture Soundtrack)","E","minor","E minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.661,0.782,1,-5.998,0,0.134,0.504,0,0.246,0.534,121.512,"3GnlbPpTLBwz35Cg5sdxuX","https://api.spotify.com/v1/audio-analysis/3GnlbPpTLBwz35Cg5sdxuX",4,1,187200,TRUE,"https://api.spotify.com/v1/tracks/3GnlbPpTLBwz35Cg5sdxuX",FALSE,"Tears Dry On Their Own",NA,10,"track","spotify:track:3GnlbPpTLBwz35Cg5sdxuX","https://open.spotify.com/track/3GnlbPpTLBwz35Cg5sdxuX","AMY (Original Motion Picture Soundtrack)","C#","minor","C# minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.385,0.0207,1,-26.713,0,0.0533,0.966,0.975,0.0951,0.27,77.387,"2p6H4OtLnkDDg2gJrWeRkA","https://api.spotify.com/v1/audio-analysis/2p6H4OtLnkDDg2gJrWeRkA",4,1,54733,FALSE,"https://api.spotify.com/v1/tracks/2p6H4OtLnkDDg2gJrWeRkA",FALSE,"Seperacao Fotos - Edit",NA,11,"track","spotify:track:2p6H4OtLnkDDg2gJrWeRkA","https://open.spotify.com/track/2p6H4OtLnkDDg2gJrWeRkA","AMY (Original Motion Picture Soundtrack)","C#","minor","C# minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.267,0.542,2,-10.78,1,0.0927,0.201,0.872,0.115,0.112,200.194,"0DG31aaspJyTKKQlt8vqgd","https://api.spotify.com/v1/audio-analysis/0DG31aaspJyTKKQlt8vqgd",4,1,384106,FALSE,"https://api.spotify.com/v1/tracks/0DG31aaspJyTKKQlt8vqgd",FALSE,"The Name Of The Wave",NA,12,"track","spotify:track:0DG31aaspJyTKKQlt8vqgd","https://open.spotify.com/track/0DG31aaspJyTKKQlt8vqgd","AMY (Original Motion Picture Soundtrack)","D","major","D major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.373,0.607,2,-3.664,0,0.0505,0.261,2.74e-06,0.0986,0.225,119.821,"4vCyAAMCZZ9r4443negeQO","https://api.spotify.com/v1/audio-analysis/4vCyAAMCZZ9r4443negeQO",4,1,229240,TRUE,"https://api.spotify.com/v1/tracks/4vCyAAMCZZ9r4443negeQO",FALSE,"Back To Black",NA,13,"track","spotify:track:4vCyAAMCZZ9r4443negeQO","https://open.spotify.com/track/4vCyAAMCZZ9r4443negeQO","AMY (Original Motion Picture Soundtrack)","D","minor","D minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.512,0.144,8,-17.314,1,0.0452,0.979,0.839,0.0593,0.326,135.348,"3KKEvnFHvfJ6ubEReS1dmK","https://api.spotify.com/v1/audio-analysis/3KKEvnFHvfJ6ubEReS1dmK",3,1,75560,FALSE,"https://api.spotify.com/v1/tracks/3KKEvnFHvfJ6ubEReS1dmK",FALSE,"Cynthia - Edit",NA,14,"track","spotify:track:3KKEvnFHvfJ6ubEReS1dmK","https://open.spotify.com/track/3KKEvnFHvfJ6ubEReS1dmK","AMY (Original Motion Picture Soundtrack)","G#","major","G# major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.422,0.773,0,-5.508,1,0.0951,0.0413,1.44e-05,0.223,0.425,144.974,"7E4dtl5gWROiMKibvedh0i","https://api.spotify.com/v1/audio-analysis/7E4dtl5gWROiMKibvedh0i",4,1,221266,FALSE,"https://api.spotify.com/v1/tracks/7E4dtl5gWROiMKibvedh0i",FALSE,"Rehab - Live On Jools Holland",NA,15,"track","spotify:track:7E4dtl5gWROiMKibvedh0i","https://open.spotify.com/track/7E4dtl5gWROiMKibvedh0i","AMY (Original Motion Picture Soundtrack)","C","major","C major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.478,0.221,0,-21.591,0,0.0329,0.961,0.759,0.071,0.057,74.982,"7taSJbOhxfc7Vfto48gFKj","https://api.spotify.com/v1/audio-analysis/7taSJbOhxfc7Vfto48gFKj",1,1,65453,FALSE,"https://api.spotify.com/v1/tracks/7taSJbOhxfc7Vfto48gFKj",FALSE,"In The Studio - Edit",NA,16,"track","spotify:track:7taSJbOhxfc7Vfto48gFKj","https://open.spotify.com/track/7taSJbOhxfc7Vfto48gFKj","AMY (Original Motion Picture Soundtrack)","C","minor","C minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.559,0.13,9,-9.121,0,0.0452,0.95,0.000155,0.89,0.287,132.742,"1MdMYZN0VnpjTy6nBCM2Qf","https://api.spotify.com/v1/audio-analysis/1MdMYZN0VnpjTy6nBCM2Qf",3,1,175986,FALSE,"https://api.spotify.com/v1/tracks/1MdMYZN0VnpjTy6nBCM2Qf",FALSE,"We're Still Friends - Live At The Union Chapel",NA,17,"track","spotify:track:1MdMYZN0VnpjTy6nBCM2Qf","https://open.spotify.com/track/1MdMYZN0VnpjTy6nBCM2Qf","AMY (Original Motion Picture Soundtrack)","A","minor","A minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.496,0.0423,6,-27.655,0,0.0569,0.994,0.936,0.0835,0.26,120.012,"1w3KJgj6x75PiQm8Ppe0sS","https://api.spotify.com/v1/audio-analysis/1w3KJgj6x75PiQm8Ppe0sS",3,1,135253,FALSE,"https://api.spotify.com/v1/tracks/1w3KJgj6x75PiQm8Ppe0sS",FALSE,"Amy Lives",NA,18,"track","spotify:track:1w3KJgj6x75PiQm8Ppe0sS","https://open.spotify.com/track/1w3KJgj6x75PiQm8Ppe0sS","AMY (Original Motion Picture Soundtrack)","F#","minor","F# minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.511,0.254,0,-9.44,1,0.0331,0.871,0.000165,0.0996,0.247,88.421,"1DYCdxNAVNUCAOlAi7aP5o","https://api.spotify.com/v1/audio-analysis/1DYCdxNAVNUCAOlAi7aP5o",4,1,152093,FALSE,"https://api.spotify.com/v1/tracks/1DYCdxNAVNUCAOlAi7aP5o",FALSE,"Love Is A Losing Game - Live At The Mercury Music Awards",NA,19,"track","spotify:track:1DYCdxNAVNUCAOlAi7aP5o","https://open.spotify.com/track/1DYCdxNAVNUCAOlAi7aP5o","AMY (Original Motion Picture Soundtrack)","C","major","C major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.188,0.332,10,-15.618,0,0.0421,0.95,0.973,0.109,0.057,74.419,"5StnpUPRsALrz6osNM2Bsa","https://api.spotify.com/v1/audio-analysis/5StnpUPRsALrz6osNM2Bsa",3,1,64800,FALSE,"https://api.spotify.com/v1/tracks/5StnpUPRsALrz6osNM2Bsa",FALSE,"Arrested - Edit",NA,20,"track","spotify:track:5StnpUPRsALrz6osNM2Bsa","https://open.spotify.com/track/5StnpUPRsALrz6osNM2Bsa","AMY (Original Motion Picture Soundtrack)","A#","minor","A# minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.255,0.267,1,-11.902,1,0.0324,0.863,6.55e-05,0.126,0.199,60.763,"12TAfwmQSufwlerS9UJaQB","https://api.spotify.com/v1/audio-analysis/12TAfwmQSufwlerS9UJaQB",4,1,203546,FALSE,"https://api.spotify.com/v1/tracks/12TAfwmQSufwlerS9UJaQB",FALSE,"Body And Soul",NA,21,"track","spotify:track:12TAfwmQSufwlerS9UJaQB","https://open.spotify.com/track/12TAfwmQSufwlerS9UJaQB","AMY (Original Motion Picture Soundtrack)","C#","major","C# major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.47,0.256,0,-15.181,0,0.0281,0.965,0.948,0.0832,0.0604,135.021,"6sugep3RYUZ6G67iANvfr7","https://api.spotify.com/v1/audio-analysis/6sugep3RYUZ6G67iANvfr7",3,1,169173,FALSE,"https://api.spotify.com/v1/tracks/6sugep3RYUZ6G67iANvfr7",FALSE,"Amy Forever",NA,22,"track","spotify:track:6sugep3RYUZ6G67iANvfr7","https://open.spotify.com/track/6sugep3RYUZ6G67iANvfr7","AMY (Original Motion Picture Soundtrack)","C","minor","C minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","5Fb59VtYjJNTXPcNGpoDU3","album","2015-10-30",2015,"day",0.758,0.304,5,-8.092,0,0.0373,0.734,3.72e-06,0.167,0.647,96.117,"5it9RIRXDwiLpJKdce6Z7e","https://api.spotify.com/v1/audio-analysis/5it9RIRXDwiLpJKdce6Z7e",4,1,232120,FALSE,"https://api.spotify.com/v1/tracks/5it9RIRXDwiLpJKdce6Z7e",FALSE,"Valerie - BBC Radio 1 Live Lounge",NA,23,"track","spotify:track:5it9RIRXDwiLpJKdce6Z7e","https://open.spotify.com/track/5it9RIRXDwiLpJKdce6Z7e","AMY (Original Motion Picture Soundtrack)","F","minor","F minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","4xdRjOhY9NHmMpI7U3e2c3","album","2011-01-01",2011,"day",0.705,0.634,5,-6.083,0,0.0282,0.0405,3.53e-05,0.349,0.639,98.008,"4NDpn6yfD5aqafYWFEaJDz","https://api.spotify.com/v1/audio-analysis/4NDpn6yfD5aqafYWFEaJDz",4,1,169373,FALSE,"https://api.spotify.com/v1/tracks/4NDpn6yfD5aqafYWFEaJDz",FALSE,"Our Day Will Come",NA,1,"track","spotify:track:4NDpn6yfD5aqafYWFEaJDz","https://open.spotify.com/track/4NDpn6yfD5aqafYWFEaJDz","Lioness: Hidden Treasures","F","minor","F minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","4xdRjOhY9NHmMpI7U3e2c3","album","2011-01-01",2011,"day",0.461,0.633,11,-6.057,0,0.0333,0.656,0,0.205,0.63,82.586,"77RrNbeBUXb1Dtewp0HQuR","https://api.spotify.com/v1/audio-analysis/77RrNbeBUXb1Dtewp0HQuR",4,1,213586,FALSE,"https://api.spotify.com/v1/tracks/77RrNbeBUXb1Dtewp0HQuR",FALSE,"Between The Cheats",NA,2,"track","spotify:track:77RrNbeBUXb1Dtewp0HQuR","https://open.spotify.com/track/77RrNbeBUXb1Dtewp0HQuR","Lioness: Hidden Treasures","B","minor","B minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","4xdRjOhY9NHmMpI7U3e2c3","album","2011-01-01",2011,"day",0.439,0.795,4,-4.644,1,0.0384,0.306,0,0.179,0.428,169.975,"0IEGGuRHP8ylbCXausRF9p","https://api.spotify.com/v1/audio-analysis/0IEGGuRHP8ylbCXausRF9p",4,1,248093,TRUE,"https://api.spotify.com/v1/tracks/0IEGGuRHP8ylbCXausRF9p",FALSE,"Tears Dry - Original Version",NA,3,"track","spotify:track:0IEGGuRHP8ylbCXausRF9p","https://open.spotify.com/track/0IEGGuRHP8ylbCXausRF9p","Lioness: Hidden Treasures","E","major","E major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","4xdRjOhY9NHmMpI7U3e2c3","album","2011-01-01",2011,"day",0.587,0.624,0,-4.657,1,0.025,0.161,0.000191,0.118,0.251,93.428,"0LbK1bodGLc9xmV1cS9jvL","https://api.spotify.com/v1/audio-analysis/0LbK1bodGLc9xmV1cS9jvL",4,1,262813,FALSE,"https://api.spotify.com/v1/tracks/0LbK1bodGLc9xmV1cS9jvL",FALSE,"Will You Still Love Me Tomorrow? - 2011",NA,4,"track","spotify:track:0LbK1bodGLc9xmV1cS9jvL","https://open.spotify.com/track/0LbK1bodGLc9xmV1cS9jvL","Lioness: Hidden Treasures","C","major","C major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","4xdRjOhY9NHmMpI7U3e2c3","album","2011-01-01",2011,"day",0.637,0.866,7,-3.979,0,0.0868,0.154,0,0.181,0.336,97.897,"2r45rookK2awLkiOHOef1o","https://api.spotify.com/v1/audio-analysis/2r45rookK2awLkiOHOef1o",4,1,278000,TRUE,"https://api.spotify.com/v1/tracks/2r45rookK2awLkiOHOef1o",FALSE,"Like Smoke",NA,5,"track","spotify:track:2r45rookK2awLkiOHOef1o","https://open.spotify.com/track/2r45rookK2awLkiOHOef1o","Lioness: Hidden Treasures","G","minor","G minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","4xdRjOhY9NHmMpI7U3e2c3","album","2011-01-01",2011,"day",0.665,0.827,5,-4.429,0,0.0348,0.0127,0.000762,0.0815,0.705,100.657,"1om5SLZiUA9DVEnjcZBBzA","https://api.spotify.com/v1/audio-analysis/1om5SLZiUA9DVEnjcZBBzA",4,1,239906,FALSE,"https://api.spotify.com/v1/tracks/1om5SLZiUA9DVEnjcZBBzA",FALSE,"Valerie - '68 Version",NA,6,"track","spotify:track:1om5SLZiUA9DVEnjcZBBzA","https://open.spotify.com/track/1om5SLZiUA9DVEnjcZBBzA","Lioness: Hidden Treasures","F","minor","F minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","4xdRjOhY9NHmMpI7U3e2c3","album","2011-01-01",2011,"day",0.696,0.616,9,-5.144,0,0.047,0.25,4.35e-06,0.107,0.66,138.059,"7F5rIyOI88zk36AiBXC8xq","https://api.spotify.com/v1/audio-analysis/7F5rIyOI88zk36AiBXC8xq",4,1,166960,FALSE,"https://api.spotify.com/v1/tracks/7F5rIyOI88zk36AiBXC8xq",FALSE,"The Girl From Ipanema",NA,7,"track","spotify:track:7F5rIyOI88zk36AiBXC8xq","https://open.spotify.com/track/7F5rIyOI88zk36AiBXC8xq","Lioness: Hidden Treasures","A","minor","A minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","4xdRjOhY9NHmMpI7U3e2c3","album","2011-01-01",2011,"day",0.624,0.488,4,-8.258,0,0.0584,0.375,9.63e-05,0.339,0.273,84.218,"4d0dY3ZeMdoYrD5YmdFvWZ","https://api.spotify.com/v1/audio-analysis/4d0dY3ZeMdoYrD5YmdFvWZ",4,1,230853,TRUE,"https://api.spotify.com/v1/tracks/4d0dY3ZeMdoYrD5YmdFvWZ",FALSE,"Half Time",NA,8,"track","spotify:track:4d0dY3ZeMdoYrD5YmdFvWZ","https://open.spotify.com/track/4d0dY3ZeMdoYrD5YmdFvWZ","Lioness: Hidden Treasures","E","minor","E minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","4xdRjOhY9NHmMpI7U3e2c3","album","2011-01-01",2011,"day",0.454,0.378,9,-8.986,1,0.061,0.572,5.78e-06,0.0956,0.272,169.757,"2G4rsUWjuBb6vPrUm01etb","https://api.spotify.com/v1/audio-analysis/2G4rsUWjuBb6vPrUm01etb",3,1,264266,FALSE,"https://api.spotify.com/v1/tracks/2G4rsUWjuBb6vPrUm01etb",FALSE,"Wake Up Alone - Original Recording",NA,9,"track","spotify:track:2G4rsUWjuBb6vPrUm01etb","https://open.spotify.com/track/2G4rsUWjuBb6vPrUm01etb","Lioness: Hidden Treasures","A","major","A major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","4xdRjOhY9NHmMpI7U3e2c3","album","2011-01-01",2011,"day",0.601,0.759,8,-6.934,0,0.0557,0.101,0,0.213,0.581,97.501,"7BizTaPDXSWVi8vdGeFg0W","https://api.spotify.com/v1/audio-analysis/7BizTaPDXSWVi8vdGeFg0W",4,1,176293,FALSE,"https://api.spotify.com/v1/tracks/7BizTaPDXSWVi8vdGeFg0W",FALSE,"Best Friends, Right?",NA,10,"track","spotify:track:7BizTaPDXSWVi8vdGeFg0W","https://open.spotify.com/track/7BizTaPDXSWVi8vdGeFg0W","Lioness: Hidden Treasures","G#","minor","G# minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","4xdRjOhY9NHmMpI7U3e2c3","album","2011-01-01",2011,"day",0.366,0.327,1,-9.05,1,0.0287,0.848,4.37e-05,0.158,0.162,64.861,"4AyULNTWuCtbpxzY2qVowJ","https://api.spotify.com/v1/audio-analysis/4AyULNTWuCtbpxzY2qVowJ",4,1,198813,FALSE,"https://api.spotify.com/v1/tracks/4AyULNTWuCtbpxzY2qVowJ",FALSE,"Body And Soul",NA,11,"track","spotify:track:4AyULNTWuCtbpxzY2qVowJ","https://open.spotify.com/track/4AyULNTWuCtbpxzY2qVowJ","Lioness: Hidden Treasures","C#","major","C# major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","4xdRjOhY9NHmMpI7U3e2c3","album","2011-01-01",2011,"day",0.524,0.542,8,-7.516,1,0.0513,0.232,3.13e-05,0.327,0.362,119.979,"4fdPpmqn1eYLyWRcxZmx2D","https://api.spotify.com/v1/audio-analysis/4fdPpmqn1eYLyWRcxZmx2D",4,1,269373,FALSE,"https://api.spotify.com/v1/tracks/4fdPpmqn1eYLyWRcxZmx2D",FALSE,"A Song For You",NA,12,"track","spotify:track:4fdPpmqn1eYLyWRcxZmx2D","https://open.spotify.com/track/4fdPpmqn1eYLyWRcxZmx2D","Lioness: Hidden Treasures","G#","major","G# major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","21TbVIwGO0Cb9binVbLyg1","album","2008-01-01",2008,"day",0.88,0.487,9,-5.189,0,0.0455,0.058,0.000452,0.096,0.727,91.428,"5BiNpQIL6ou34rspuOWjcQ","https://api.spotify.com/v1/audio-analysis/5BiNpQIL6ou34rspuOWjcQ",4,1,234266,FALSE,"https://api.spotify.com/v1/tracks/5BiNpQIL6ou34rspuOWjcQ",FALSE,"Intro / Stronger Than Me",NA,1,"track","spotify:track:5BiNpQIL6ou34rspuOWjcQ","https://open.spotify.com/track/5BiNpQIL6ou34rspuOWjcQ","Frank","A","minor","A minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","21TbVIwGO0Cb9binVbLyg1","album","2008-01-01",2008,"day",0.549,0.623,0,-6.516,0,0.247,0.468,0,0.1,0.29,99.749,"6er2NooPYkjTO3vXp9QAz6","https://api.spotify.com/v1/audio-analysis/6er2NooPYkjTO3vXp9QAz6",4,1,409760,FALSE,"https://api.spotify.com/v1/tracks/6er2NooPYkjTO3vXp9QAz6",FALSE,"You Sent Me Flying / Cherry",NA,2,"track","spotify:track:6er2NooPYkjTO3vXp9QAz6","https://open.spotify.com/track/6er2NooPYkjTO3vXp9QAz6","Frank","C","minor","C minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","21TbVIwGO0Cb9binVbLyg1","album","2008-01-01",2008,"day",0.844,0.682,5,-6.463,0,0.0636,0.0395,0.00221,0.0758,0.752,140.682,"2JfSrM1z0qhUTHo2DntKIH","https://api.spotify.com/v1/audio-analysis/2JfSrM1z0qhUTHo2DntKIH",4,1,182773,FALSE,"https://api.spotify.com/v1/tracks/2JfSrM1z0qhUTHo2DntKIH",FALSE,"Know You Now",NA,3,"track","spotify:track:2JfSrM1z0qhUTHo2DntKIH","https://open.spotify.com/track/2JfSrM1z0qhUTHo2DntKIH","Frank","F","minor","F minor"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","21TbVIwGO0Cb9binVbLyg1","album","2008-01-01",2008,"day",0.896,0.469,7,-7.403,1,0.0892,0.0835,0,0.187,0.705,102.929,"77ja4yehhGmfooRQ9hMzzc","https://api.spotify.com/v1/audio-analysis/77ja4yehhGmfooRQ9hMzzc",4,1,200626,TRUE,"https://api.spotify.com/v1/tracks/77ja4yehhGmfooRQ9hMzzc",FALSE,"Fuck Me Pumps",NA,4,"track","spotify:track:77ja4yehhGmfooRQ9hMzzc","https://open.spotify.com/track/77ja4yehhGmfooRQ9hMzzc","Frank","G","major","G major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","21TbVIwGO0Cb9binVbLyg1","album","2008-01-01",2008,"day",0.464,0.309,2,-10.267,1,0.0761,0.752,0,0.13,0.299,76.774,"0PaFXIN278Ag7cIGSoPqr1","https://api.spotify.com/v1/audio-analysis/0PaFXIN278Ag7cIGSoPqr1",4,1,129506,FALSE,"https://api.spotify.com/v1/tracks/0PaFXIN278Ag7cIGSoPqr1",FALSE,"I Heard Love Is Blind",NA,5,"track","spotify:track:0PaFXIN278Ag7cIGSoPqr1","https://open.spotify.com/track/0PaFXIN278Ag7cIGSoPqr1","Frank","D","major","D major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","21TbVIwGO0Cb9binVbLyg1","album","2008-01-01",2008,"day",0.517,0.594,7,-7.644,1,0.226,0.046,8.36e-06,0.128,0.228,148.696,"6itPl6M9tmS3GSwfRimil8","https://api.spotify.com/v1/audio-analysis/6itPl6M9tmS3GSwfRimil8",4,1,208946,FALSE,"https://api.spotify.com/v1/tracks/6itPl6M9tmS3GSwfRimil8",FALSE,"Moody's Mood For Love / Teo Licks",NA,6,"track","spotify:track:6itPl6M9tmS3GSwfRimil8","https://open.spotify.com/track/6itPl6M9tmS3GSwfRimil8","Frank","G","major","G major"
"Amy Winehouse","6Q192DXotxtaysaqNPy5yR","21TbVIwGO0Cb9binVbLyg1","album","2008-01-01",2008,"day",0.388,0.226,1,-12.849,0,0.0471,0.933,1.16e-05,0.101,0.223,137.362,"4IMewqxxzXfyG7GVT1nEZp","https://api.spotify.com/v1/audio-analysis/4IMewqxxzXfyG7GVT1nEZp",4,1,128466,FALSE,"https://api.spotify.com/v1/tracks/4IMewqxxzXfyG7GVT1nEZp",FALSE,"(There Is) No Greater Love",NA,7,"track","spotify:track:4IMewqxxzXfyG7GVT1nEZp","https://open.spotify.com/track/4IMewqxxzXfyG7GVT1nEZp","Frank","C#","minor","C# minor"
